,TEAM,CONF,Power Conference,G,W,ADJEM,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOM,TOR,RBM,TORD,ORB,DRB,FTR,FTRD,2P_O,2P_D,3P_O,3P_D,ADJ_T,WAB,SEED,POSTSEASON,Year
2479,Chicago St.,WAC,0,30,3,-23.099999999999994,94.9,118.0,0.0756,44.6,59.1,-2.6999999999999993,20.9,-9.100000000000001,18.2,25.5,34.6,31.6,41.2,43.6,57.9,31.4,40.6,73.4,-20.3,,,2018
2480,Northwestern St.,Slnd,0,25,4,-21.700000000000003,88.2,109.9,0.0743,44.3,54.1,-5.599999999999998,24.7,-2.1000000000000014,19.1,32.4,34.5,33.2,40.1,44.9,53.1,28.3,37.2,70.5,-18.1,,,2018
2481,Florida A&M,MEAC,0,33,9,-23.5,94.2,117.7,0.0723,47.2,53.6,-0.8000000000000007,19.5,-9.0,18.7,27.5,36.5,32.1,36.2,44.8,54.4,35.1,34.8,68.4,-19.1,,,2018
2482,Coppin St.,MEAC,0,32,5,-23.5,86.2,109.7,0.0585,43.3,49.2,-2.6000000000000014,20.5,-9.599999999999998,17.9,22.3,31.9,27.1,37.6,41.0,48.3,30.5,33.7,68.7,-20.9,,,2018
2483,Mississippi Valley St.,SWAC,0,32,4,-24.900000000000006,89.6,114.5,0.0564,42.6,54.9,0.5,19.1,-0.7000000000000028,19.6,30.4,31.1,29.1,39.2,41.6,54.6,30.1,36.8,69.9,-22.5,,,2018
2484,Maryland Eastern Shore,MEAC,0,30,7,-27.400000000000006,90.1,117.5,0.045,43.1,54.7,-3.3999999999999986,19.4,-6.5000000000000036,16.0,28.2,34.7,29.7,31.8,44.3,54.3,27.5,36.8,66.4,-19.3,,,2018
2485,Alabama A&M,SWAC,0,31,3,-27.400000000000006,87.6,115.0,0.0419,45.0,54.0,-7.599999999999998,24.2,-2.5,16.6,30.0,32.5,31.4,29.8,44.8,52.3,30.3,38.4,67.5,-23.0,,,2018
2486,Delaware St.,MEAC,0,30,4,-28.900000000000006,90.3,119.2,0.0391,47.3,55.9,-4.600000000000001,22.8,-4.400000000000002,18.2,29.3,33.7,28.5,35.7,46.1,53.8,33.2,38.9,66.2,-24.1,,,2018
2487,Gonzaga,WCC,0,39,37,31.5,117.8,86.3,0.9728,56.6,41.1,0.9000000000000021,16.2,3.8000000000000007,17.1,30.0,26.2,39.0,26.9,56.3,40.0,38.2,29.0,71.5,7.7,1.0,2ND,2017
2488,North Carolina,ACC,1,39,33,29.5,121.0,91.5,0.9615,51.7,48.1,2.400000000000002,16.2,16.299999999999997,18.6,41.3,25.0,34.3,31.6,51.0,46.3,35.5,33.9,72.8,8.4,1.0,Champions,2017
2489,Villanova,BE,1,36,32,29.700000000000003,122.2,92.5,0.9611,57.5,48.1,3.0,17.1,2.3999999999999986,20.1,30.2,27.8,35.0,22.1,59.2,49.1,36.9,31.1,65.6,11.1,1.0,R32,2017
2490,Kansas,B12,1,36,31,27.0,121.5,94.5,0.9472,56.1,48.1,1.0,17.6,4.400000000000002,18.6,34.1,29.7,36.0,30.0,53.6,45.3,40.4,35.6,71.4,11.0,1.0,E8,2017
2491,Kentucky,SEC,1,38,32,27.0,118.3,91.3,0.9517,52.9,47.5,3.5,15.7,5.800000000000001,19.2,33.5,27.7,40.9,33.5,52.9,48.3,35.3,30.6,73.7,9.0,2.0,E8,2017
2492,Louisville,ACC,1,34,25,26.099999999999994,117.6,91.5,0.9469,51.4,45.7,3.6000000000000014,16.0,8.200000000000003,19.6,36.7,28.5,34.0,38.8,50.5,44.8,35.5,31.6,69.4,6.9,2.0,R32,2017
2493,Duke,ACC,1,37,28,26.5,122.1,95.6,0.9436,54.8,47.4,1.0,16.3,1.8999999999999986,17.3,31.7,29.8,39.3,31.2,53.5,48.9,37.9,29.3,69.7,8.6,2.0,R32,2017
2494,Arizona,P12,1,37,32,22.0,117.6,95.6,0.9157,53.7,47.7,0.7999999999999972,16.6,7.200000000000003,17.4,33.2,26.0,40.5,28.6,51.5,48.4,39.0,31.0,67.1,7.9,2.0,S16,2017
2495,Oregon,P12,1,38,33,24.0,117.8,93.8,0.9321,55.5,46.4,2.1999999999999993,17.1,2.8999999999999986,19.3,32.4,29.5,34.4,26.3,54.5,46.1,38.0,31.2,68.4,6.0,3.0,F4,2017
2496,Baylor,B12,1,34,27,22.5,116.4,93.9,0.9226,52.5,46.1,-3.5,20.6,10.399999999999999,17.1,39.8,29.4,33.9,30.1,52.2,45.0,35.3,32.2,65.1,7.9,3.0,S16,2017
2497,UCLA,P12,1,36,31,23.200000000000003,122.8,99.6,0.9175,59.8,48.7,0.7000000000000011,15.1,0.5,15.8,29.1,28.6,26.8,25.4,59.1,45.3,40.6,36.5,74.6,6.6,3.0,S16,2017
2498,Florida St.,ACC,1,35,26,20.200000000000003,115.4,95.2,0.9014,53.7,47.9,3.1000000000000014,16.4,3.9999999999999964,19.5,33.8,29.8,38.4,37.3,54.4,45.4,34.7,34.9,72.8,5.9,3.0,R32,2017
2499,Florida,SEC,1,36,27,27.69999999999999,116.6,88.9,0.9576,51.6,45.8,4.100000000000001,16.9,2.6000000000000014,21.0,32.1,29.5,40.2,34.0,50.3,45.7,35.9,30.5,70.2,6.4,4.0,E8,2017
2500,West Virginia,B12,1,37,28,26.10000000000001,115.4,89.3,0.9498,51.3,48.8,10.600000000000001,17.0,6.0,27.6,37.9,31.9,38.9,42.5,49.8,46.5,36.2,35.3,72.2,6.4,4.0,S16,2017
2501,Purdue,B10,1,35,27,23.5,116.6,93.1,0.9297,55.7,47.7,-1.6999999999999993,18.3,6.400000000000002,16.6,30.8,24.4,33.3,22.9,52.7,46.6,40.3,33.2,70.4,5.6,4.0,S16,2017
2502,Butler,BE,1,34,25,20.799999999999997,117.7,96.9,0.9038,54.6,50.8,4.600000000000001,15.0,0.1999999999999993,19.6,27.2,27.0,37.1,37.0,54.5,51.3,36.6,33.3,67.2,5.5,4.0,S16,2017
2503,Virginia,ACC,1,34,23,24.89999999999999,111.8,86.9,0.9477,52.4,46.1,5.1,15.6,3.8000000000000007,20.7,28.3,24.5,26.0,33.8,49.7,45.1,38.5,31.7,60.3,5.0,5.0,R32,2017
2504,Iowa St.,B12,1,35,24,23.799999999999997,120.0,96.2,0.9265,55.0,49.0,5.4,14.1,-5.900000000000002,19.5,25.7,31.6,27.6,25.6,51.8,47.5,40.0,34.6,69.6,6.5,5.0,R32,2017
2505,Notre Dame,ACC,1,36,26,22.89999999999999,119.3,96.4,0.9205,53.6,49.1,4.699999999999999,14.0,-3.5,18.7,27.3,30.8,28.6,26.7,50.9,48.2,38.4,33.8,68.3,5.9,5.0,R32,2017
2506,Minnesota,B10,1,34,24,16.39999999999999,109.3,92.9,0.8665,48.7,45.1,1.5,16.1,-0.5,17.6,29.7,30.2,39.6,29.2,47.5,44.5,34.3,30.9,70.9,3.7,5.0,R64,2017
2507,SMU,Amer,0,35,30,25.900000000000006,120.0,94.1,0.9426,54.6,46.0,1.4000000000000021,16.9,10.800000000000004,18.3,37.2,26.4,36.0,24.6,51.0,44.1,40.6,32.1,64.8,6.4,6.0,R64,2017
2508,Cincinnati,Amer,0,36,30,23.10000000000001,115.2,92.1,0.9292,52.0,45.2,4.899999999999999,15.3,6.100000000000001,20.2,35.5,29.4,32.5,29.1,52.1,41.4,34.5,34.4,65.4,5.6,6.0,R32,2017
2509,Creighton,BE,1,34,25,19.299999999999997,114.5,95.2,0.8931,57.6,49.9,2.1999999999999993,17.1,-5.400000000000002,19.3,24.2,29.6,27.9,29.3,56.4,50.2,39.8,33.0,72.7,4.3,6.0,R64,2017
2510,Maryland,B10,1,32,24,15.5,113.4,97.9,0.8448,52.4,47.5,-1.0,19.0,-1.8999999999999986,18.0,30.4,32.3,38.5,32.6,51.0,45.6,36.3,34.2,68.6,3.7,6.0,R64,2017
2511,Michigan,B10,1,38,26,25.700000000000003,123.3,97.6,0.9366,57.0,51.9,5.300000000000001,14.2,-5.300000000000001,19.5,24.7,30.0,30.1,27.2,56.3,50.0,38.5,37.8,64.0,3.8,7.0,S16,2017
2512,Saint Mary's,WCC,0,34,29,24.200000000000003,118.0,93.8,0.9334,57.8,45.3,-2.1999999999999993,17.5,11.200000000000003,15.3,33.1,21.9,27.8,26.6,56.9,45.4,39.4,30.0,61.2,3.9,7.0,R32,2017
2513,South Carolina,SEC,1,36,26,19.700000000000003,108.7,89.0,0.9083,47.3,45.5,5.900000000000002,18.4,2.3999999999999986,24.3,34.0,31.6,40.2,44.5,45.9,45.4,33.4,30.6,69.6,1.7,7.0,F4,2017
2514,Dayton,A10,0,31,24,14.599999999999994,111.6,97.0,0.8333,53.6,47.7,4.0,16.9,-1.7999999999999972,20.9,25.6,27.4,43.4,35.2,51.0,47.2,38.4,32.3,69.6,1.5,7.0,R64,2017
2515,Wisconsin,B10,1,37,27,22.5,114.5,92.0,0.9255,52.1,47.5,2.5,17.0,10.0,19.5,35.9,25.9,32.9,28.0,51.1,43.1,35.9,37.6,64.4,5.1,8.0,S16,2017
2516,Miami FL,ACC,1,33,21,17.700000000000003,110.8,93.1,0.8804,51.0,47.6,-1.1999999999999993,19.5,5.199999999999999,18.3,33.4,28.2,34.3,28.7,49.8,46.6,35.6,33.0,64.6,2.9,8.0,R64,2017
2517,Northwestern,B10,1,36,24,16.0,111.2,95.2,0.8564,49.7,46.1,1.8999999999999986,16.0,0.1999999999999993,17.9,30.8,30.6,30.5,36.1,48.8,44.0,34.2,33.3,66.9,2.0,8.0,R32,2017
2518,Arkansas,SEC,1,36,26,15.100000000000009,114.9,99.8,0.8339,51.4,47.8,1.8999999999999986,16.6,-2.3000000000000043,18.5,31.9,34.2,38.1,39.1,50.0,46.7,36.5,33.2,71.0,3.9,8.0,R32,2017
2519,Vanderbilt,SEC,1,35,19,18.700000000000003,112.5,93.8,0.8898,52.1,48.1,-2.099999999999998,18.2,-2.1999999999999993,16.1,24.8,27.0,34.8,30.7,48.1,46.8,37.6,33.8,67.0,0.1,9.0,R64,2017
2520,Michigan St.,B10,1,35,20,16.69999999999999,111.6,94.9,0.8661,54.0,46.7,-4.6,20.5,1.8999999999999986,15.9,29.2,27.3,33.5,34.7,52.9,44.1,37.3,34.6,68.1,0.4,9.0,R32,2017
2521,Virginia Tech,ACC,1,33,22,15.900000000000006,118.4,102.5,0.8401,56.9,51.0,-0.6999999999999993,17.2,-7.100000000000001,16.5,23.4,30.5,40.9,27.3,54.6,49.0,40.3,36.3,70.0,3.3,9.0,R64,2017
2522,Seton Hall,BE,1,33,21,13.300000000000011,108.9,95.6,0.8178,49.9,49.0,-2.0,19.5,10.300000000000004,17.5,35.7,25.4,37.6,36.1,49.6,48.0,33.8,34.1,68.9,2.7,9.0,R64,2017
2523,Wichita St.,MVC,0,35,31,25.0,117.2,92.2,0.9403,54.2,43.8,3.1000000000000014,16.2,10.000000000000004,19.3,34.2,24.2,40.4,35.1,50.7,42.0,40.2,31.2,70.0,4.1,10.0,R32,2017
2524,Oklahoma St.,B12,1,32,20,24.5,126.8,102.3,0.9221,54.0,53.2,2.1000000000000014,18.2,6.399999999999999,20.3,38.3,31.9,37.4,45.4,50.4,52.4,40.3,36.4,72.9,3.3,10.0,R64,2017
2525,Marquette,BE,1,32,19,20.0,121.8,101.8,0.8881,57.5,52.2,1.0,17.3,-2.099999999999998,18.3,27.1,29.2,31.0,35.7,52.7,50.6,42.9,36.8,71.5,0.6,10.0,R64,2017
2526,VCU,A10,0,35,26,12.199999999999989,108.1,95.9,0.7988,51.0,47.5,3.1999999999999993,17.8,3.8000000000000007,21.0,31.3,27.5,36.4,40.9,51.5,46.0,33.1,33.8,70.1,1.3,10.0,R64,2017
2527,Wake Forest,ACC,1,33,19,19.80000000000001,122.4,102.6,0.8831,54.1,52.7,-0.1999999999999993,16.4,3.0,16.2,30.7,27.7,40.7,38.0,52.1,52.1,38.5,35.8,72.0,1.3,11.0,R68,2017
2528,Kansas St.,B12,1,35,21,18.0,112.2,94.2,0.8818,52.7,49.6,3.0,19.1,-2.799999999999997,22.1,29.5,32.3,41.1,33.4,51.8,45.5,36.2,38.2,67.2,1.7,11.0,R64,2017
2529,Rhode Island,A10,0,35,25,17.0,111.1,94.1,0.8717,50.8,45.0,3.0,16.4,3.099999999999998,19.4,32.8,29.7,39.2,45.0,51.2,45.4,33.3,29.5,67.7,0.4,11.0,R32,2017
2530,Xavier,BE,1,38,24,17.69999999999999,115.6,97.9,0.8713,51.9,51.6,-0.8999999999999986,18.4,9.0,17.5,34.5,25.5,41.1,33.4,52.0,52.5,34.5,33.4,68.4,1.6,11.0,E8,2017
2531,Providence,BE,1,33,20,13.799999999999997,108.3,94.5,0.8278,51.4,49.6,1.9000000000000021,18.4,-2.200000000000003,20.3,26.4,28.6,38.1,30.5,49.1,49.9,37.1,32.8,67.6,0.6,11.0,R68,2017
2532,USC,P12,1,36,26,12.700000000000003,113.3,100.6,0.7966,52.2,50.1,2.1999999999999993,15.7,-0.3999999999999986,17.9,31.0,31.4,36.8,24.0,51.0,47.2,36.2,36.8,70.1,1.3,11.0,R32,2017
2533,Middle Tennessee,CUSA,0,35,31,14.600000000000009,111.2,96.6,0.8339,54.1,47.9,4.200000000000001,15.6,6.300000000000001,19.8,30.1,23.8,30.0,38.2,53.6,47.1,36.9,32.8,65.8,2.0,12.0,R32,2017
2534,Nevada,MWC,0,35,28,13.0,113.7,100.7,0.8021,52.5,48.3,0.40000000000000036,15.5,4.099999999999998,15.9,30.4,26.3,41.3,28.2,49.2,49.3,38.2,31.0,71.0,1.7,12.0,R64,2017
2535,Princeton,Ivy,0,29,23,12.199999999999989,107.6,95.4,0.7989,53.2,48.7,5.0,15.2,-0.5999999999999979,20.2,24.1,24.7,24.4,32.0,50.5,46.9,37.6,34.5,64.2,-0.4,12.0,R64,2017
2536,UNC Wilmington,CAA,0,33,29,12.700000000000003,117.7,105.0,0.7881,55.0,53.2,6.200000000000001,13.9,4.0,20.1,32.5,28.5,30.8,39.6,55.7,54.2,36.1,34.0,71.5,1.5,12.0,R64,2017
2537,Vermont,AE,0,34,29,11.799999999999997,110.0,98.2,0.7864,55.3,48.6,2.6000000000000014,17.0,2.6999999999999993,19.6,29.8,27.1,34.3,26.5,55.5,46.9,36.7,34.9,65.8,0.7,13.0,R64,2017
2538,East Tennessee St.,SC,0,33,27,10.200000000000003,107.3,97.1,0.7595,55.8,48.7,1.1999999999999993,20.8,2.700000000000003,22.0,30.1,27.4,42.8,38.2,55.0,45.7,38.2,35.4,71.5,-0.7,13.0,R64,2017
2539,Bucknell,Pat,0,35,26,9.200000000000003,108.3,99.1,0.7352,55.3,48.0,0.8000000000000007,18.9,-1.0999999999999979,19.7,26.8,27.9,37.2,33.1,54.3,46.5,37.9,34.2,71.4,-2.1,13.0,R64,2017
2540,Winthrop,BSth,0,31,26,4.0,105.3,101.3,0.6106,53.5,46.7,0.8000000000000007,17.8,-2.099999999999998,18.6,26.3,28.4,38.2,34.5,50.9,45.9,37.9,32.1,72.3,-1.8,13.0,R64,2017
2541,New Mexico St.,WAC,0,31,28,6.900000000000006,109.4,102.5,0.6783,52.7,47.9,-0.3999999999999986,19.5,7.100000000000001,19.1,35.6,28.5,43.3,35.2,54.2,49.1,33.5,30.3,69.1,-0.2,14.0,R64,2017
2542,Florida Gulf Coast,ASun,0,31,26,4.3999999999999915,107.8,103.4,0.6169,53.9,49.3,-0.5,17.9,4.199999999999996,17.4,33.8,29.6,33.8,35.9,55.4,51.0,33.7,31.0,67.2,-1.7,14.0,R64,2017
2543,Iona,MAAC,0,35,22,3.299999999999997,109.3,106.0,0.5879,53.4,50.0,1.5,16.5,-5.100000000000001,18.0,27.0,32.1,31.0,33.4,49.3,47.7,39.7,36.1,71.7,-5.8,14.0,R64,2017
2544,Kent St.,MAC,0,35,22,1.1999999999999886,104.1,102.9,0.5322,48.2,50.1,1.1000000000000014,17.9,8.3,19.0,38.1,29.8,32.5,34.3,48.5,48.5,31.7,35.3,69.5,-7.2,14.0,R64,2017
2545,Troy,SB,0,35,22,2.200000000000003,108.8,106.6,0.5596,51.6,50.1,-0.1999999999999993,17.8,1.0,17.6,30.8,29.8,40.1,32.8,50.9,49.5,35.1,34.1,69.4,-8.1,15.0,R64,2017
2546,Northern Kentucky,Horz,0,33,24,1.4000000000000057,105.5,104.1,0.537,52.4,49.7,-1.8000000000000007,18.8,4.800000000000001,17.0,31.2,26.4,36.5,30.5,51.6,50.2,35.7,32.4,69.3,-4.9,15.0,R64,2017
2547,North Dakota,BSky,0,29,22,0.3999999999999915,103.1,102.7,0.5112,53.4,50.7,1.3000000000000007,18.3,-1.8000000000000007,19.6,26.0,27.8,36.1,39.7,51.4,50.0,38.7,34.8,72.5,-5.3,15.0,R64,2017
2548,Jacksonville St.,OVC,0,33,20,0.20000000000000284,104.4,104.2,0.5054,52.6,49.4,-4.099999999999998,20.7,2.6999999999999993,16.6,31.2,28.5,33.4,34.4,50.8,45.1,37.2,37.8,65.0,-8.0,15.0,R64,2017
2549,North Carolina Central,MEAC,0,31,25,0.10000000000000853,101.4,101.3,0.5043,51.3,45.3,2.0,17.8,0.40000000000000213,19.8,31.6,31.2,34.2,28.0,52.7,46.1,32.7,29.2,68.0,-5.1,16.0,R68,2017
2550,South Dakota St.,Sum,0,33,18,-1.5,108.2,109.7,0.4612,53.2,53.8,-2.1999999999999993,18.4,-1.7999999999999972,16.2,27.1,28.9,39.9,27.1,52.7,52.4,35.8,36.9,68.5,-9.8,16.0,R64,2017
2551,New Orleans,Slnd,0,29,20,-1.6000000000000085,99.6,101.2,0.4538,50.2,50.3,-1.3000000000000007,23.7,3.5,22.4,36.1,32.6,42.8,34.7,51.6,51.8,30.7,31.9,67.7,-6.3,16.0,R68,2017
2552,Mount St. Mary's,NEC,0,36,20,-2.8999999999999915,98.9,101.8,0.4155,51.0,49.9,2.5,19.2,-11.699999999999996,21.7,23.1,34.8,32.4,32.6,49.4,49.5,35.8,34.1,68.3,-7.9,16.0,R64,2017
2553,UC Davis,BW,0,34,23,-3.3999999999999915,97.4,100.8,0.4033,48.4,48.7,-0.6999999999999993,20.3,0.8000000000000007,19.6,29.1,28.3,40.8,33.1,46.9,48.5,34.5,32.6,70.3,-7.5,16.0,R64,2017
2554,Texas Southern,SWAC,0,35,23,-5.900000000000006,100.6,106.5,0.3437,48.1,49.1,2.599999999999998,16.6,-3.1999999999999993,19.2,31.7,34.9,44.3,32.3,50.0,49.3,29.6,32.5,70.0,-4.4,16.0,R64,2017
2555,TCU,B12,1,38,24,16.900000000000006,114.0,97.1,0.8635,52.7,50.4,-0.10000000000000142,18.8,4.800000000000001,18.7,34.1,29.3,32.2,30.9,52.2,48.3,35.7,36.3,68.1,0.2,,,2017
2556,Clemson,ACC,1,33,17,16.39999999999999,115.3,98.9,0.8532,51.1,51.9,4.300000000000001,15.8,-0.8000000000000043,20.1,31.4,32.2,34.3,24.1,49.8,51.0,35.7,35.6,67.8,-0.3,,,2017
2557,Illinois St.,MVC,0,34,28,15.299999999999997,107.5,92.2,0.8529,51.4,44.0,0.3999999999999986,18.6,1.8999999999999986,19.0,30.4,28.5,29.9,32.6,48.6,41.1,37.0,32.5,66.2,1.8,,,2017
2558,Indiana,B10,1,34,18,15.5,115.4,99.9,0.8408,55.2,48.7,-5.699999999999999,21.4,8.399999999999999,15.7,36.4,28.0,34.1,36.8,54.1,47.7,38.0,33.7,69.7,-1.1,,,2017
2559,Syracuse,ACC,1,34,19,15.600000000000009,116.2,100.6,0.84,53.5,50.3,1.6999999999999993,18.0,-2.8999999999999986,19.7,31.6,34.5,35.1,29.2,51.3,49.6,37.9,34.3,68.2,-1.1,,,2017
2560,Texas Tech,B12,1,32,18,14.599999999999994,111.3,96.7,0.8348,52.9,50.8,3.8000000000000007,16.5,4.300000000000001,20.3,30.0,25.7,35.6,35.6,51.9,48.9,36.7,35.5,65.2,-1.1,,,2017
2561,Houston,Amer,0,32,22,14.700000000000003,112.8,98.1,0.8333,51.7,47.1,5.799999999999999,14.9,1.1000000000000014,20.7,31.8,30.7,28.6,36.8,47.7,45.7,39.4,32.9,66.6,-0.9,,,2017
2562,Utah,P12,1,30,20,13.600000000000009,112.4,98.8,0.8163,56.2,49.1,-2.1999999999999993,19.2,6.399999999999999,17.0,30.9,24.5,33.1,31.2,57.4,46.9,36.0,35.6,69.8,-2.3,,,2017
2563,Alabama,SEC,1,34,19,12.600000000000009,104.4,91.8,0.8142,48.2,46.1,-0.5999999999999979,20.4,7.5,19.8,34.1,26.6,39.1,39.9,48.7,44.2,31.7,33.3,66.6,-1.8,,,2017
2564,Tennessee,SEC,1,31,16,13.0,109.3,96.3,0.81,46.8,48.6,1.9000000000000021,17.4,1.6999999999999993,19.3,31.8,30.1,42.9,43.3,46.0,46.2,32.4,35.5,70.8,-2.2,,,2017
2565,Texas A&M,SEC,1,31,16,12.700000000000003,108.3,95.6,0.8071,51.2,47.2,-3.8000000000000007,21.2,6.199999999999999,17.4,37.4,31.2,33.3,28.1,52.1,43.7,32.9,35.2,65.8,-2.9,,,2017
2566,Oklahoma,B12,1,31,11,12.5,107.0,94.5,0.8062,47.4,50.0,-0.5,19.0,1.0,18.5,30.8,29.8,36.7,33.5,45.7,47.1,34.3,36.5,71.4,-4.5,,,2017
2567,UCF,Amer,0,36,24,11.700000000000003,103.8,92.1,0.7975,50.4,42.7,-7.300000000000001,22.0,7.100000000000001,14.7,32.6,25.5,39.9,22.3,48.9,39.9,35.2,31.3,67.1,-1.8,,,2017
2568,Georgia,SEC,1,33,19,12.0,107.9,95.9,0.7961,48.1,47.2,-1.9000000000000021,18.6,0.6999999999999993,16.7,28.9,28.2,40.7,34.2,48.3,45.4,31.8,33.6,68.5,0.3,,,2017
2569,Ohio St.,B10,1,32,17,11.799999999999997,111.2,99.4,0.7844,52.2,48.9,-1.6999999999999993,19.2,0.8999999999999986,17.5,29.7,28.8,38.1,29.4,51.6,45.7,35.6,35.6,69.4,-3.1,,,2017
2570,California,P12,1,34,21,11.0,103.5,92.5,0.7833,48.1,45.3,-2.099999999999998,18.7,8.899999999999999,16.6,32.9,24.0,37.7,34.1,46.6,43.4,34.0,32.8,67.0,-0.9,,,2017
2571,Iowa,B10,1,34,19,11.599999999999994,112.6,101.0,0.779,52.5,51.0,0.5,18.6,-0.49999999999999645,19.1,31.8,32.3,34.9,27.5,49.9,49.5,37.9,35.8,72.8,-1.8,,,2017
2572,Georgetown,BE,1,32,14,11.099999999999994,107.5,96.4,0.777,52.0,47.4,-2.8000000000000007,20.1,-1.5,17.3,29.0,30.5,42.6,38.8,51.8,46.8,34.9,32.4,70.3,-4.6,,,2017
2573,Pittsburgh,ACC,1,33,16,11.5,112.7,101.2,0.7754,51.4,51.3,-3.3000000000000007,17.6,-1.3000000000000007,14.3,28.2,29.5,39.4,26.6,49.6,50.2,36.1,35.6,67.0,-2.0,,,2017
2574,Texas,B12,1,33,11,9.900000000000006,103.5,93.6,0.7608,48.8,48.1,-1.3000000000000007,19.6,-2.8000000000000007,18.3,28.4,31.2,34.5,30.0,51.3,47.7,29.2,32.5,69.0,-5.7,,,2017
2575,San Diego St.,MWC,0,32,19,9.799999999999997,103.2,93.4,0.7587,47.5,44.8,1.5,17.5,1.3999999999999986,19.0,30.5,29.1,35.3,32.4,47.5,42.9,31.6,32.1,66.1,-6.0,,,2017
2576,Davidson,A10,0,32,17,10.200000000000003,108.8,98.6,0.7561,51.6,49.7,-0.29999999999999716,17.4,-1.7999999999999972,17.1,25.1,26.9,31.5,33.4,51.9,45.8,34.1,38.1,69.7,-5.2,,,2017
2577,Illinois,B10,1,34,20,9.799999999999997,105.1,95.3,0.7555,50.6,49.9,0.1999999999999993,18.3,2.3000000000000007,18.5,28.6,26.3,32.5,30.1,48.5,49.6,36.1,33.7,68.1,-1.5,,,2017
2578,Mississippi,SEC,1,36,22,10.0,110.3,100.3,0.7494,48.8,49.8,-0.5,19.3,3.8999999999999986,18.8,33.9,30.0,42.8,35.6,46.8,46.7,34.7,36.3,72.7,-1.3,,,2017
2579,Georgia Tech,ACC,1,36,21,8.800000000000011,99.4,90.6,0.743,47.4,46.0,-0.5,19.3,-3.1000000000000014,18.8,27.7,30.8,35.8,27.4,46.9,43.9,32.5,33.1,69.2,-2.1,,,2017
2580,Auburn,SEC,1,32,18,9.900000000000006,112.4,102.5,0.7425,51.1,50.6,2.0,17.9,-2.9999999999999964,19.9,30.3,33.3,42.5,38.8,48.5,48.7,36.6,35.7,75.2,-2.4,,,2017
2581,Colorado,P12,1,33,19,9.299999999999997,111.5,102.2,0.7317,50.9,50.3,-0.1999999999999993,17.4,4.699999999999999,17.2,33.0,28.3,37.5,33.9,49.9,47.3,35.1,36.8,69.3,-3.8,,,2017
2582,Cal St. Bakersfield,WAC,0,32,25,8.300000000000011,100.4,92.1,0.7287,48.3,43.6,2.0,20.8,2.0,22.8,32.6,30.6,38.0,47.1,46.9,41.0,34.2,31.6,68.2,-3.4,,,2017
2583,BYU,WCC,0,34,22,8.700000000000003,108.2,99.5,0.7249,51.2,47.9,-2.0,18.2,4.300000000000001,16.2,29.1,24.8,42.3,31.1,50.9,47.5,34.4,32.4,77.3,-2.4,,,2017
2584,UT Arlington,SB,0,34,27,8.5,108.9,100.4,0.7191,52.5,48.9,1.4000000000000021,18.7,2.8000000000000007,20.1,32.6,29.8,34.6,36.6,54.7,49.4,33.0,32.2,71.8,-1.1,,,2017
2585,Colorado St.,MWC,0,34,24,8.099999999999994,108.3,100.2,0.7076,48.3,46.8,0.7999999999999972,16.1,2.5,16.9,31.3,28.8,38.2,31.8,46.6,46.6,34.1,31.4,67.8,-2.8,,,2017
2586,Boise St.,MWC,0,31,20,7.699999999999989,109.1,101.4,0.6986,51.8,48.3,-1.2999999999999972,17.9,1.1999999999999993,16.6,27.7,26.5,40.5,41.9,51.5,47.1,34.8,34.2,70.5,-3.2,,,2017
2587,Connecticut,Amer,0,32,16,7.299999999999997,105.6,98.3,0.6937,48.5,45.6,-2.599999999999998,18.7,-0.6000000000000014,16.1,29.9,30.5,34.5,32.0,46.1,43.0,35.4,33.0,66.1,-5.6,,,2017
2588,Richmond,A10,0,35,22,7.5,110.0,102.5,0.6922,53.9,49.9,3.8000000000000007,16.2,-10.0,20.0,20.7,30.7,31.6,34.6,55.6,50.9,34.2,32.1,70.1,-3.7,,,2017
2589,Monmouth,MAAC,0,34,27,7.200000000000003,106.7,99.5,0.6915,50.8,47.0,2.8000000000000007,16.7,-0.3000000000000007,19.5,29.7,30.0,37.3,35.7,47.6,45.1,37.3,33.4,73.8,0.5,,,2017
2590,San Francisco,WCC,0,32,20,6.799999999999997,102.0,95.2,0.6882,52.3,47.8,1.0999999999999979,18.3,-0.6000000000000014,19.4,26.5,27.1,27.2,33.9,52.5,46.4,34.7,33.8,70.5,-4.4,,,2017
2591,Saint Peter's,MAAC,0,36,23,6.700000000000003,102.2,95.5,0.687,51.2,48.1,3.599999999999998,17.3,-0.3999999999999986,20.9,25.5,25.9,33.1,29.2,47.3,48.4,38.1,31.9,62.6,-7.6,,,2017
2592,Fresno St.,MWC,0,31,20,6.700000000000003,103.5,96.8,0.6844,50.8,48.5,1.8000000000000007,18.8,-0.3000000000000007,20.6,27.2,27.5,40.5,46.2,49.5,47.2,35.6,33.6,69.8,-3.9,,,2017
2593,Penn St.,B10,1,33,15,6.6000000000000085,103.4,96.8,0.6811,47.2,49.2,2.400000000000002,17.9,-4.0,20.3,26.6,30.6,32.8,31.2,45.4,46.5,33.9,36.3,72.1,-4.9,,,2017
